Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent),Total
Singapore,SGP,2012,156653.27,0,379.29147,157032.5615
Singapore,SGP,2013,156128.16,0,415.45428,156543.6143
Singapore,SGP,2014,157207.66,0,437.17804,157644.838
Singapore,SGP,2015,164495.58,0,481.7382,164977.3182
Singapore,SGP,2016,171765.44,0,488.90906,172254.3491
Singapore,SGP,2017,175460.31,0,486.86395,175947.174
Singapore,SGP,2018,175846.89,0,482.57748,176329.4675
Singapore,SGP,2019,171365.52,0,504.02405,171869.5441
Singapore,SGP,2020,161990.23,0,510.44055,162500.6706
Singapore,SGP,2021,163868.19,0,555.24445,164423.4345
Singapore,SGP,2022,157666.16,0,826.2979,158492.4579
Singapore,SGP,2023,170361.58,0,844.2543,171205.8343
Singapore,SGP,2024,179674.1,0,985.0217,180659.1217
Slovakia,SVK,1965,22969.459,0,1414.6176,24384.0766
Slovakia,SVK,1966,23689.205,0,1344.1182,25033.3232
Slovakia,SVK,1967,23842.223,0,1142.9019,24985.1249
Slovakia,SVK,1968,26359.305,0,1041.6901,27400.9951
Slovakia,SVK,1969,27644.088,0,805.65546,28449.74346
Slovakia,SVK,1970,30031.357,0,1207.0303,31238.3873
Slovakia,SVK,1971,32355.736,0,899.04095,33254.77695
Slovakia,SVK,1972,33737.55,1.8116721,933.615,34672.97667
Slovakia,SVK,1973,34810.453,138.77873,790.7995,35740.03123
Slovakia,SVK,1974,35599.695,287.80676,1316.4495,37203.95126
Slovakia,SVK,1975,37271.26,109.606514,1173.4344,38554.30091
Slovakia,SVK,1976,38156.613,256.40063,1171.2056,39584.21923
Slovakia,SVK,1977,39728.668,65.45797,1382.656,41176.78197
Slovakia,SVK,1978,41491.574,10.802427,1284.3518,42786.72823
Slovakia,SVK,1979,41315.508,1208.8676,1060.7855,43585.1611
Slovakia,SVK,1980,40095.797,2524.5627,1259.7697,43880.1294
Slovakia,SVK,1981,39275.316,2843.1597,1088.964,43207.4397
Slovakia,SVK,1982,38272.03,3211.1694,949.0545,42432.2539
Slovakia,SVK,1983,37899.082,3358.6008,1000.48083,42258.16363
Slovakia,SVK,1984,40465.43,3927.8735,843.74133,45237.04483
Slovakia,SVK,1985,40143.484,5059.266,1141.5974,46344.3474
Slovakia,SVK,1986,38492.805,6282.6016,898.20404,45673.61064
Slovakia,SVK,1987,39297.086,6143.157,1030.8853,46471.1283
Slovakia,SVK,1988,39471.664,6094.49,932.17975,46498.33375
Slovakia,SVK,1989,39501.223,6432.3584,1038.1086,46971.69
Slovakia,SVK,1990,39620.06,6348.8125,991.6721,46960.5446
Slovakia,SVK,1991,34978.547,6143.8423,740.05725,41862.44655
Slovakia,SVK,1992,33291.598,5784.3706,1013.9661,40089.9347
Slovakia,SVK,1993,31378.36,5990.12,1808.0922,39176.5722
Slovakia,SVK,1994,29612.625,6547.7456,2264.0278,38424.3984
Slovakia,SVK,1995,30417.967,5933.459,2531.72,38883.146
Slovakia,SVK,1996,31102.322,5827.0635,2189.6167,39119.0022
Slovakia,SVK,1997,30519.752,5728.042,2102.2998,38350.0938
Slovakia,SVK,1998,30619.328,5888.59,2205.2495,38713.1675
Slovakia,SVK,1999,29907.207,6774.897,2310.8098,38992.9138
Slovakia,SVK,2000,29330.615,8516.106,2382.796,40229.517
Slovakia,SVK,2001,29935.842,8782.675,2682.6057,41401.1227
Slovakia,SVK,2002,29799.021,9146.37,2777.9062,41723.2972
Slovakia,SVK,2003,29711.262,9053.937,1826.1357,40591.3347
Slovakia,SVK,2004,29028.1,8582.699,2083.3462,39694.1452
Slovakia,SVK,2005,30510.5,8862.917,2361.4731,41734.8901
Slovakia,SVK,2006,29148.162,8957.001,2508.8892,40614.0522
Slovakia,SVK,2007,27935.637,7584.5205,2609.4646,38129.6221
Slovakia,SVK,2008,28500.635,8193.009,2441.1487,39134.7927
Slovakia,SVK,2009,25937.344,6863.045,2625.2095,35425.5985
Slovakia,SVK,2010,27597.111,7038.971,3140.685,37776.767
Slovakia,SVK,2011,26197.006,7396.09,2727.6316,36320.7276
Slovakia,SVK,2012,24532.945,7388.802,2907.8682,34829.6152
Slovakia,SVK,2013,24868.512,7430.9556,3317.7798,35617.2474
Slovakia,SVK,2014,22471.436,7282.7188,3370.6348,33124.7896
Slovakia,SVK,2015,23065.299,7074.232,3323.0488,33462.5798
Slovakia,SVK,2016,23310.926,6839.6553,3566.2073,33716.7886
Slovakia,SVK,2017,25037.982,6936.0864,3511.6694,35485.7378
Slovakia,SVK,2018,24925.191,6783.269,3153.9714,34862.4314
Slovakia,SVK,2019,23110.764,6939.8857,3543.7957,33594.4454
Slovakia,SVK,2020,22267.734,6990.493,3630.7,32888.927
Slovakia,SVK,2021,24816.783,7118.4106,3632.7197,35567.9133
Slovakia,SVK,2022,22300.545,7146.736,3153.2842,32600.5652
Slovakia,SVK,2023,21465.562,8103.3296,3488.5056,33057.3972
Slovakia,SVK,2024,20802.943,8083.152,3678.2446,32564.3396
Slovenia,SVN,1990,23643.53,6425.8384,4134.669,34204.0374
Slovenia,SVN,1991,22285,6880.5605,5013.1387,34178.6992
Slovenia,SVN,1992,21722.762,5526.712,4764.0234,32013.4974
Slovenia,SVN,1993,23308.645,5519.794,4234.7256,33063.1646
Slovenia,SVN,1994,24011.9,6439.1807,4748.703,35199.7837
Slovenia,SVN,1995,25739.938,6677.2354,4543.706,36960.8794
Slovenia,SVN,1996,27294.824,6378.2324,5128.3115,38801.3679
Slovenia,SVN,1997,28416.305,7025.619,4326.796,39768.72
Slovenia,SVN,1998,28049.62,7040.993,4839.8936,39930.5066
Slovenia,SVN,1999,27567.713,6584.119,5291.236,39443.068
Slovenia,SVN,2000,26874.469,6656.3755,5470.433,39001.2775
Slovenia,SVN,2001,28159.438,7298.6963,5383.3613,40841.4956
Slovenia,SVN,2002,28279.6,7604.652,4717.6133,40601.8653
Slovenia,SVN,2003,28497.592,7120.7114,4235.119,39853.4224
Slovenia,SVN,2004,29024.234,7420.9595,5756.413,42201.6065
Slovenia,SVN,2005,29485.3,7920.82,4831.209,42237.329
Slovenia,SVN,2006,30001.652,7405.574,4973.4355,42380.6615
Slovenia,SVN,2007,29887.36,7519.9014,4554.15,41961.4114
Slovenia,SVN,2008,31717.81,8173.193,5827.059,45718.062
Slovenia,SVN,2009,27945.2,7399.743,6553.404,41898.347
Slovenia,SVN,2010,28219.41,7205.1704,6363.2554,41787.8358
Slovenia,SVN,2011,27508.312,7858.745,5174.2993,40541.3563
Slovenia,SVN,2012,26556.947,6938.718,5794.2427,39289.9077
Slovenia,SVN,2013,25377.62,6591.444,6758.3726,38727.4366
Slovenia,SVN,2014,23209.957,7874.412,8483.871,39568.24
Slovenia,SVN,2015,23265.041,6941.3145,5591.3916,35797.7471
Slovenia,SVN,2016,24876.037,6965.869,6351.829,38193.735
Slovenia,SVN,2017,25399.64,7618.844,5622.047,38640.531
Slovenia,SVN,2018,25550.66,6943.398,6786.8193,39280.8773
Slovenia,SVN,2019,24353.123,6915.9976,6600.8784,37869.999
Slovenia,SVN,2020,21583.418,7460.847,7160.7686,36205.0336
Slovenia,SVN,2021,22065.947,6649.681,7004.9907,35720.6187
Slovenia,SVN,2022,21221.672,6511.2256,5247.8438,32980.7414
Slovenia,SVN,2023,19887.96,6451.0513,7878.974,34217.9853
Slovenia,SVN,2024,20922.52,6718.044,9084.189,36724.753
South Africa,ZAF,1965,18550.58,0,5.3840284,18555.96403
South Africa,ZAF,1966,18096.545,0,5.078698,18101.6237
South Africa,ZAF,1967,18267.04,0,3.5552802,18270.59528
South Africa,ZAF,1968,18687.389,0,3.1810732,18690.57007
South Africa,ZAF,1969,18656.426,0,2.6987832,18659.12478
South Africa,ZAF,1970,18914.01,0,3.1168973,18917.1269
South Africa,ZAF,1971,19775.623,0,13.560681,19789.18368
South Africa,ZAF,1972,19761.707,0,98.12452,19859.83152
South Africa,ZAF,1973,20650.643,0,112.62374,20763.26674
South Africa,ZAF,1974,20638.883,0,125.83259,20764.71559
South Africa,ZAF,1975,21412.053,0,121.09757,21533.15057
South Africa,ZAF,1976,21672.469,0,197.42459,21869.89359
South Africa,ZAF,1977,21608.938,0,199.12273,21808.06073
South Africa,ZAF,1978,20824.484,0,190.07233,21014.55633
South Africa,ZAF,1979,21013.893,0,110.97855,21124.87155
South Africa,ZAF,1980,21780.344,0,93.34898,21873.69298
South Africa,ZAF,1981,24460.14,0,150.34412,24610.48412
South Africa,ZAF,1982,25484.818,0,89.2675,25574.0855
South Africa,ZAF,1983,24975.902,0,50.48298,25026.38498
South Africa,ZAF,1984,26044.725,321.68423,45.89635,26412.30558
South Africa,ZAF,1985,25615.748,421.31863,49.464317,26086.53095
South Africa,ZAF,1986,24928.424,675.8548,124.60665,25728.88545
South Africa,ZAF,1987,24759.305,458.94193,120.33551,25338.58244
South Africa,ZAF,1988,26069.613,757.4514,228.25325,27055.31765
South Africa,ZAF,1989,24125.766,777.988,193.393,25097.147
South Africa,ZAF,1990,24608.584,575.9899,68.85428,25253.42818
South Africa,ZAF,1991,23758.62,609.2894,131.93275,24499.84215
South Africa,ZAF,1992,23524.438,607.86676,49.215744,24181.5205
South Africa,ZAF,1993,23194.137,465.45267,9.366797,23668.95647
South Africa,ZAF,1994,23602.729,612.1267,67.79664,24282.65234
South Africa,ZAF,1995,24334.25,704.7725,32.990414,25072.01291
South Africa,ZAF,1996,24427.865,724.8701,85.353065,25238.08817
South Africa,ZAF,1997,24591.252,769.27936,137.24098,25497.77234
South Africa,ZAF,1998,23818.39,817.33826,111.466835,24747.1951
South Africa,ZAF,1999,24492.525,763.0661,56.32939,25311.92049
South Africa,ZAF,2000,24250.775,766.3085,97.03947,25114.12297
South Africa,ZAF,2001,24279.123,622.5034,128.3703,25029.9967
South Africa,ZAF,2002,23312.65,684.141,159.79123,24156.58223
South Africa,ZAF,2003,25121.77,711.4192,85.0915,25918.2807
South Africa,ZAF,2004,27170.922,739.30994,91.43533,28001.66727
South Africa,ZAF,2005,25521.05,613.388,100.77792,26235.21592
South Africa,ZAF,2006,25780.625,536.1682,183.38304,26500.17624
South Africa,ZAF,2007,26146.27,595.67096,194.67325,26936.61421
South Africa,ZAF,2008,27759.87,671.2631,106.47698,28537.61008
South Africa,ZAF,2009,27314.83,649.7682,109.357124,28073.95532
South Africa,ZAF,2010,27189.215,672.98126,86.61504,27948.8113
South Africa,ZAF,2011,26445.805,630.7149,188.63518,27265.15508
South Africa,ZAF,2012,25745.855,621.4136,94.63674,26461.90534
South Africa,ZAF,2013,25379.791,659.7937,103.81653,26143.40123
South Africa,ZAF,2014,25178.47,631.3398,210.81622,26020.62602
South Africa,ZAF,2015,24054.816,546.1533,321.58066,24922.54996
South Africa,ZAF,2016,24767.898,659.3445,382.58072,25809.82322
South Africa,ZAF,2017,24379.627,615.63983,551.83624,25547.10307
South Africa,ZAF,2018,22969.168,491.46042,549.8322,24010.46062
South Africa,ZAF,2019,23549.766,550.4807,552.21075,24652.45745
South Africa,ZAF,2020,22066.6,403.74658,595.6303,23065.97688
South Africa,ZAF,2021,21566.22,494.79263,740.45123,22801.46386
South Africa,ZAF,2022,20344.125,397.8255,785.3667,21527.3172
South Africa,ZAF,2023,20460.115,312.53525,810.93,21583.58025
South Africa,ZAF,2024,20184.223,297.22275,755.33466,21236.78041
South America,,1965,5605.5146,0,647.5673,6253.0819
South America,,1966,5793.7905,0,703.2395,6497.03
South America,,1967,5843.8823,0,725.7109,6569.5932
South America,,1968,6093.745,0,752.2289,6845.9739
South America,,1969,6203.278,0,792.0136,6995.2916
South America,,1970,6335.294,0,938.50574,7273.79974
South America,,1971,6480.3022,0,1022.14594,7502.44814
South America,,1972,6740.0864,0,1135.293,7875.3794
South America,,1973,7229.381,0,1244.5775,8473.9585
South America,,1974,7484.9707,13.684849,1395.9678,8894.623349
South America,,1975,7325.3193,32.508358,1488.3379,8846.165558
South America,,1976,7620.7456,32.483154,1617.9163,9271.145054
South America,,1977,7863.243,20.21516,1774.371,9657.82916
South America,,1978,8029.0923,34.966114,1924.9584,9989.016814
South America,,1979,8311.157,31.782429,2148.7175,10491.65693
South America,,1980,8321.849,27.01583,2361.5112,10710.37603
South America,,1981,8016.8813,31.797106,2326.3015,10374.97991
South America,,1982,7943.645,20.65687,2492.3882,10456.69007
South America,,1983,7633.3984,36.80375,2666.2961,10336.49825
South America,,1984,7566.1284,66.48016,2888.6309,10521.23946
South America,,1985,7570.0625,94.76218,3085.4,10750.22468
South America,,1986,7849.2505,59.43236,3291.8152,11200.49806
South America,,1987,7889.376,74.01181,3433.0208,11396.40861
South America,,1988,8042.3374,62.510452,3493.6123,11598.46015
South America,,1989,7972.695,65.75927,3529.6062,11568.06047
South America,,1990,7741.217,89.42946,3576.9695,11407.61596
South America,,1991,7752.735,84.87363,3745.9856,11583.59423
South America,,1992,8005.584,80.14578,3762.2358,11847.96558
South America,,1993,8068.584,73.00175,3974.51,12116.09575
South America,,1994,8413.59,72.646576,4156.1274,12642.36398
South America,,1995,8729.709,82.62481,4240.226,13052.55981
South America,,1996,8979.793,83.8624,4330.7734,13394.4288
South America,,1997,9308.921,92.94257,4487.032,13888.89557
South America,,1998,9483.515,88.11785,4504.4937,14076.12655
South America,,1999,9349.518,89.745094,4437.186,13876.44909
South America,,2000,9388.753,97.560196,4566.897,14053.2102
South America,,2001,9359.39,167.07135,4229.145,13755.60635
South America,,2002,9146.672,150.66028,4361.4033,13658.73558
South America,,2003,8910.336,157.5089,4462.2485,13530.0934
South America,,2004,9484.582,144.09209,4546.993,14175.66709
South America,,2005,9593.913,121.30613,4726.6465,14441.86563
South America,,2006,9992.143,153.15062,4851.8477,14997.14132
South America,,2007,10420.044,137.55345,5044.34,15601.93745
South America,,2008,10716.408,147.15918,5116.362,15979.92918
South America,,2009,10326.378,143.40898,5234.988,15704.77498
South America,,2010,10939.672,144.85948,5277.076,16361.60748
South America,,2011,11322.238,144.8716,5472.4336,16939.5432
South America,,2012,11899.222,145.22363,5352.6123,17397.05793
South America,,2013,12307.237,137.77324,5258.9,17703.91024
South America,,2014,12368.254,131.00014,5206.3145,17705.56864
South America,,2015,12061.496,134.5684,5224.6646,17420.729
South America,,2016,11656.802,146.77666,5299.858,17103.43666
South America,,2017,11446.311,130.84425,5448.6455,17025.80075
South America,,2018,10891.673,133.39417,5661.526,16686.59317
South America,,2019,10569.908,143.5937,5727.9546,16441.4563
South America,,2020,9332.015,139.40428,5640.181,15111.60028
South America,,2021,10452.179,143.03575,5575.9917,16171.20645
South America,,2022,10651.061,125.72396,6135.261,16912.04596
South America,,2023,10637.436,132.17728,6463.3364,17232.94968
South America,,2024,10658.721,146.84505,6575.8887,17381.45475
South Korea,KOR,1965,2483.1133,0,67.387825,2550.501125
South Korea,KOR,1966,2943.6082,0,91.704445,3035.312645
South Korea,KOR,1967,3327.2207,0,86.821915,3414.042615
South Korea,KOR,1968,3745.6318,0,82.81869,3828.45049
South Korea,KOR,1969,4398.5957,0,124.57594,4523.17164
South Korea,KOR,1970,5035.1924,0,104.196655,5139.389055
South Korea,KOR,1971,5333.5674,0,110.30732,5443.87472
South Korea,KOR,1972,5416.223,0,111.98015,5528.20315
South Korea,KOR,1973,6600.2476,0,103.0432,6703.2908
South Korea,KOR,1974,6685.9893,0,150.02478,6836.01408
South Korea,KOR,1975,7264.549,0,130.29611,7394.84511
South Korea,KOR,1976,8022.048,0,136.57263,8158.62063
South Korea,KOR,1977,9155.668,5.388085,105.002975,9266.05906
South Korea,KOR,1978,9944.9,173.18307,134.6738,10252.75687
South Korea,KOR,1979,11281.045,232.16867,169.13531,11682.34898
South Korea,KOR,1980,11496.438,253.23755,139.85893,11889.53448
South Korea,KOR,1981,11875.068,208.01137,186.50822,12269.58759
South Korea,KOR,1982,11682.006,266.60297,121.07111,12069.68008
South Korea,KOR,1983,12120.277,622.5588,159.31505,12902.15085
South Korea,KOR,1984,12940.037,806.8248,136.715,13883.5768
South Korea,KOR,1985,13784.954,1130.4012,215.00249,15130.35769
South Korea,KOR,1986,14644.353,1885.069,207.0677,16736.4897
South Korea,KOR,1987,15434.191,2580.3567,260.26404,18274.81174
South Korea,KOR,1988,17404.22,2595.1309,128.6045,20127.9554
South Korea,KOR,1989,18358.695,3022.8748,189.16235,21570.73215
South Korea,KOR,1990,20753.012,3332.6306,295.22046,24380.86306
South Korea,KOR,1991,23736.748,3519.8413,217.96635,27474.55565
South Korea,KOR,1992,27033.943,3516.5813,192.80771,30743.33201
South Korea,KOR,1993,29684.982,3597.7544,261.79822,33544.53462
South Korea,KOR,1994,32317.705,3609.9304,144.58528,36072.22068
South Korea,KOR,1995,34853.5,4103.9707,186.32469,39143.79539
South Korea,KOR,1996,38285.29,4499.3696,175.33437,42959.99397
South Korea,KOR,1997,41787.555,4660.8535,175.69078,46624.09928
South Korea,KOR,1998,36711.547,5388.952,261.40942,42361.90842
South Korea,KOR,1999,39459.04,6156.6865,254.92896,45870.65546
South Korea,KOR,2000,41470.543,6472.069,244.73732,48187.34932
South Korea,KOR,2001,42347.703,6584.544,143.764,49076.011
South Korea,KOR,2002,43913.062,6898.8457,200.3498,51012.2575
South Korea,KOR,2003,44650.39,7436.2896,294.4085,52381.0881
South Korea,KOR,2004,45906.477,7426.885,267.38916,53600.75116
South Korea,KOR,2005,46551.56,8245.636,231.42877,55028.62477
South Korea,KOR,2006,47243.316,8284.797,234.28816,55762.40116
South Korea,KOR,2007,49067.508,7890.553,272.98303,57231.04403
South Korea,KOR,2008,49513.11,8236.866,291.59662,58041.57262
South Korea,KOR,2009,49865.574,7989.214,316.98453,58171.77253
South Korea,KOR,2010,54139.223,7934.6597,393.43286,62467.31556
South Korea,KOR,2011,56462.52,8159.0947,483.60025,65105.21495
South Korea,KOR,2012,56851.266,7811.3853,531.8007,65194.452
South Korea,KOR,2013,56833.58,7088.834,644.80054,64567.21454
South Korea,KOR,2014,55802.695,7874.72,812.1598,64489.5748
South Korea,KOR,2015,55800.85,8181.406,942.29016,64924.54616
South Korea,KOR,2016,57780.797,7934.5034,1102.8053,66818.1057
South Korea,KOR,2017,58838.734,7207.1025,1328.2451,67374.0816
South Korea,KOR,2018,60719.754,6431.001,1639.7744,68790.5294
South Korea,KOR,2019,58809.69,6976.5806,1899.8749,67686.1455
South Korea,KOR,2020,55225.18,7626.821,2256.8655,65108.8665
South Korea,KOR,2021,58490.05,7506.501,2662.11,68658.661
South Korea,KOR,2022,58245.3,8353.498,3016.0823,69614.8803
South Korea,KOR,2023,56722.855,8507.057,3188.1895,68418.1015
South Korea,KOR,2024,57409.215,8901.728,3305.514,69616.457
South Sudan,SSD,2012,,0,,0
South Sudan,SSD,2013,,0,,0
South Sudan,SSD,2014,,0,,0
South Sudan,SSD,2015,,0,,0
South Sudan,SSD,2016,,0,,0
South Sudan,SSD,2017,,0,,0
South Sudan,SSD,2018,,0,,0
South Sudan,SSD,2019,,0,,0
South Sudan,SSD,2020,,0,,0
South Sudan,SSD,2021,,0,,0
South Sudan,SSD,2022,,0,,0
South Sudan,SSD,2023,,0,,0
South Sudan,SSD,2024,,0,,0
Spain,ESP,1965,8694.691,0,1703.0511,10397.7421
Spain,ESP,1966,9277.463,0,2332.1914,11609.6544
Spain,ESP,1967,10497.801,0,1917.5706,12415.3716
Spain,ESP,1968,10873.303,6.9506993,2042.3334,12922.5871
Spain,ESP,1969,11862.673,68.74591,2537.794,14469.21291
Spain,ESP,1970,13127.308,75.826164,2285.865,15488.99916
Spain,ESP,1971,14075.879,205.1773,2592.1223,16873.1786
Spain,ESP,1972,14794.653,382.0867,2858.0203,18034.76
Spain,ESP,1973,16749.307,520.53723,2304.4412,19574.28543
Spain,ESP,1974,17146.205,567.38934,2405.7195,20119.31384
Spain,ESP,1975,17823.002,585.41986,2032.528,20440.94986
Spain,ESP,1976,19443.37,580.10706,1623.407,21646.88406
Spain,ESP,1977,18592.57,495.80286,3038.0176,22126.39046
Spain,ESP,1978,18368.652,575.7279,3056.3857,22000.7656
Spain,ESP,1979,19493.326,499.89056,3482.773,23475.98956
Spain,ESP,1980,20879.521,383.76376,2216.835,23480.11976
Spain,ESP,1981,21178.92,702.87946,1646.933,23528.73246
Spain,ESP,1982,20750.52,640.36127,1962.3977,23353.27897
Spain,ESP,1983,20990.57,774.15356,2009.7786,23774.50216
Spain,ESP,1984,20012.348,1668.3657,2319.983,24000.6967
Spain,ESP,1985,19383.844,2018.066,2300.8984,23702.8084
Spain,ESP,1986,19499.957,2686.152,1943.3152,24129.4242
Spain,ESP,1987,19985.742,2950.7268,2003.0691,24939.5379
Spain,ESP,1988,19773.355,3598.8496,2567.468,25939.6726
Spain,ESP,1989,21778.758,3994.5508,1424.7258,27198.0346
Spain,ESP,1990,21436.115,3856.8386,1850.9348,27143.8884
Spain,ESP,1991,22099.709,3938.1746,1977.9269,28015.8105
Spain,ESP,1992,23914.959,3930.7114,1386.613,29232.2834
Spain,ESP,1993,22398.32,3927.259,1762.109,28087.688
Spain,ESP,1994,23378.205,3854.7954,2026.8724,29259.8728
Spain,ESP,1995,24708.514,3845.9714,1701.5328,30256.0182
Spain,ESP,1996,24466.506,3888.7283,2857.7888,31213.0231
Spain,ESP,1997,25998.14,3799.8767,2554.7966,32352.8133
Spain,ESP,1998,27098.426,4034.4602,2536.8398,33669.726
Spain,ESP,1999,29240.951,4005.546,1876.0089,35122.5059
Spain,ESP,2000,30292.773,4212.467,2437.4846,36942.7246
Spain,ESP,2001,30592.775,4266.854,3325.6565,38185.2855
Spain,ESP,2002,31986.387,4134.682,2312.3184,38433.3874
Spain,ESP,2003,31953.262,3966.3713,3642.4368,39562.0701
Spain,ESP,2004,32873.285,3986.949,3213.8237,40074.0577
Spain,ESP,2005,33936.984,3518.6228,2578.9688,40034.5756
Spain,ESP,2006,32883.566,3596.892,3143.5635,39624.0215
Spain,ESP,2007,33138.355,3219.7231,3538.5386,39896.6167
Spain,ESP,2008,30920.965,3365.446,3797.7844,38084.1954
Spain,ESP,2009,27602.754,2969.4553,4533.11,35105.3193
Spain,ESP,2010,26393.375,3425.49,5888.193,35707.058
Spain,ESP,2011,26436.988,3182.3064,5362.245,34981.5394
Spain,ESP,2012,25786.44,3369.4912,5519.315,34675.2462
Spain,ESP,2013,23723.37,3096.2805,6410.15,33229.8005
Spain,ESP,2014,23318.443,3121.0117,6382.3564,32821.8111
Spain,ESP,2015,24546.879,3107.637,5655.077,33309.593
Spain,ESP,2016,24233.678,3151.618,6059.2993,33444.5953
Spain,ESP,2017,25543.424,3099.7314,5181.652,33824.8074
Spain,ESP,2018,25112.955,2945.7017,6127.056,34185.7127
Spain,ESP,2019,24335.045,3041.0056,5632.3457,33008.3963
Spain,ESP,2020,19948.164,3019.102,6451.247,29418.513
Spain,ESP,2021,21676.664,2918.5764,7047.321,31642.5614
Spain,ESP,2022,22990.316,3009.8398,6860.192,32860.3478
Spain,ESP,2023,21336.602,2895.2214,8000.788,32232.6114
Spain,ESP,2024,21955.143,2780.2715,8628.893,33364.3075
Sri Lanka,LKA,1965,858.7107,0,92.87277,951.58347
Sri Lanka,LKA,1966,858.4932,0,99.10056,957.59376
Sri Lanka,LKA,1967,858.34265,0,99.40265,957.7453
Sri Lanka,LKA,1968,859.0091,0,112.189606,971.198706
Sri Lanka,LKA,1969,857.6349,0,126.936676,984.571576
Sri Lanka,LKA,1970,1430.3214,0,167.36143,1597.68283
Sri Lanka,LKA,1971,1409.3549,0,182.68579,1592.04069
Sri Lanka,LKA,1972,1452.9878,0,183.70032,1636.68812
Sri Lanka,LKA,1973,1515.7461,0,147.96046,1663.70656
Sri Lanka,LKA,1974,1188.3951,0,208.265,1396.6601
Sri Lanka,LKA,1975,1209.8304,0,220.72165,1430.55205
Sri Lanka,LKA,1976,1157.3391,0,223.3815,1380.7206
Sri Lanka,LKA,1977,1216.4744,0,240.00688,1456.48128
Sri Lanka,LKA,1978,1233.235,0,265.21622,1498.45122
Sri Lanka,LKA,1979,1268.041,0,278.5091,1546.5501
Sri Lanka,LKA,1980,1255.174,0,276.89902,1532.07302
Sri Lanka,LKA,1981,1292.4725,0,289.1208,1581.5933
Sri Lanka,LKA,1982,1391.9045,0,292.12274,1684.02724
Sri Lanka,LKA,1983,1434.4121,0,219.71254,1654.12464
Sri Lanka,LKA,1984,1361.78,0,376.35797,1738.13797
Sri Lanka,LKA,1985,1197.373,0,428.09955,1625.47255
Sri Lanka,LKA,1986,1222.146,0,467.06387,1689.20987
Sri Lanka,LKA,1987,1342.9897,0,379.9323,1722.922
Sri Lanka,LKA,1988,1233.7965,0,448.61148,1682.40798
Sri Lanka,LKA,1989,1139.3239,0,478.88004,1618.20394
Sri Lanka,LKA,1990,1259.0063,0,534.2043,1793.2106
Sri Lanka,LKA,1991,1251.0087,0,525.46497,1776.47367
Sri Lanka,LKA,1992,1399.3121,0,481.21954,1880.53164
Sri Lanka,LKA,1993,1390.5925,0,619.317,2009.9095
Sri Lanka,LKA,1994,1488.6768,0,657.4877,2146.1645
Sri Lanka,LKA,1995,1559.4387,0,713.9103,2273.349
Sri Lanka,LKA,1996,1856.408,0,504.49847,2360.90647
Sri Lanka,LKA,1997,1865.3958,0,524.7502,2390.146
Sri Lanka,LKA,1998,1913.2683,0,584.79553,2498.06383
Sri Lanka,LKA,1999,2024.6327,0,613.0395,2637.6722
Sri Lanka,LKA,2000,2283.7483,0,461.88748,2745.63578
Sri Lanka,LKA,2001,2186.718,0,440.04248,2626.76048
Sri Lanka,LKA,2002,2302.9766,0,374.25394,2677.23054
Sri Lanka,LKA,2003,2276.5215,0,454.0367,2730.5582
Sri Lanka,LKA,2004,2236.8137,0,401.4402,2638.2539
Sri Lanka,LKA,2005,2564.8784,0,461.2965,3026.1749
Sri Lanka,LKA,2006,2608.7415,0,611.30707,3220.04857
Sri Lanka,LKA,2007,2743.721,0,514.72375,3258.44475
Sri Lanka,LKA,2008,2515.7883,0,531.50433,3047.29263
Sri Lanka,LKA,2009,2577.075,0,496.80017,3073.87517
Sri Lanka,LKA,2010,2570.8816,0,716.4175,3287.2991
Sri Lanka,LKA,2011,2977.5664,0,582.32666,3559.89306
Sri Lanka,LKA,2012,3230.9458,0,424.39368,3655.33948
Sri Lanka,LKA,2013,2788.8364,0,863.39246,3652.22886
Sri Lanka,LKA,2014,3368.569,0,580.2946,3948.8636
Sri Lanka,LKA,2015,3403.507,0,750.5891,4154.0961
Sri Lanka,LKA,2016,4023.9902,0,544.56616,4568.55636
Sri Lanka,LKA,2017,4265.532,0,532.7136,4798.2456
Sri Lanka,LKA,2018,4197.827,0,801.3299,4999.1569
Sri Lanka,LKA,2019,4361.3105,0,641.58734,5002.89784
Sri Lanka,LKA,2020,3923.524,0,686.40076,4609.92476
Sri Lanka,LKA,2021,3739.5945,0,994.34705,4733.94155
Sri Lanka,LKA,2022,3219.7354,0,986.26337,4205.99877
Sri Lanka,LKA,2023,3397.2612,0,901.37897,4298.64017
Sri Lanka,LKA,2024,3647.3298,0,1104.8759,4752.2057
Sudan,SDN,1965,,0,,0
Sudan,SDN,1966,,0,,0
Sudan,SDN,1967,,0,,0
Sudan,SDN,1968,,0,,0
Sudan,SDN,1969,,0,,0
Sudan,SDN,1970,,0,,0
Sudan,SDN,1971,,0,,0
Sudan,SDN,1972,,0,,0
Sudan,SDN,1973,,0,,0
Sudan,SDN,1974,,0,,0
Sudan,SDN,1975,,0,,0
Sudan,SDN,1976,,0,,0
Sudan,SDN,1977,,0,,0
Sudan,SDN,1978,,0,,0
Sudan,SDN,1979,,0,,0
Sudan,SDN,1980,,0,,0
Sudan,SDN,1981,,0,,0
Sudan,SDN,1982,,0,,0
Sudan,SDN,1983,,0,,0
Sudan,SDN,1984,,0,,0
